UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2c17,Combo-5,1038,CHK,97,1520939435.724,1520939531.753
zhoeng2c17,Reference-WMT,1309,TGT,73,1520939387.162,1520939396.612
zhoeng2c17,Sogou,1309,TGT,100,1520939376.445,1520939386.079
zhoeng2c17,Sogou,1883,TGT,93,1520939325.685,1520939374.337
zhoeng2c17,Online-B-1710,652,TGT,57,1520939311.993,1520939324.943
zhoeng2c17,Combo-4,652,TGT,90,1520939298.652,1520939311.284
zhoeng2c17,Combo-5,652,TGT,45,1520939289.698,1520939297.918
zhoeng2c17,Combo-6,652,TGT,45,1520939289.698,1520939297.918
zhoeng2c17,Combo-4,1806,CHK,88,1520939210.556,1520939279.472
zhoeng2c17,Combo-5,1806,CHK,88,1520939210.556,1520939279.472
zhoeng2c17,Combo-6,1806,CHK,88,1520939210.556,1520939279.472
zhoeng2c17,Reference-HT,652,TGT,95,1520939194.863,1520939209.262
zhoeng2c17,Combo-4,1309,TGT,78,1520939183.631,1520939194.147
zhoeng2c17,Combo-5,1309,TGT,78,1520939183.631,1520939194.147
zhoeng2c17,Combo-6,1309,TGT,78,1520939183.631,1520939194.147
zhoeng2c17,Online-A-1710,652,TGT,35,1520939141.674,1520939182.946
zhoeng2c17,Reference-HT,1309,TGT,78,1520939103.988,1520939140.619
zhoeng2c17,Combo-4,1298,TGT,94,1520938950.118,1520938953.635
zhoeng2c17,Combo-5,1298,TGT,94,1520938950.118,1520938953.635
zhoeng2c17,Combo-6,1298,TGT,94,1520938950.118,1520938953.635
zhoeng2c17,Sogou,652,TGT,89,1520938904.288,1520938949.065
zhoeng2c17,Online-A-1710,1298,TGT,95,1520938899.17,1520938903.132
zhoeng2c17,Reference-WMT,652,TGT,32,1520938885.328,1520938898.488
zhoeng2c17,Sogou,1298,TGT,92,1520938870.452,1520938875.168
zhoeng2c17,Reference-PE,652,TGT,97,1520938804.668,1520938869.409
zhoeng2c17,Reference-WMT,1298,TGT,54,1520938739.273,1520938745.298
zhoeng2c17,Reference-WMT,1365,CHK,61,1520938694.922,1520938738.274
zhoeng2c17,Reference-HT,1298,TGT,78,1520938685.276,1520938693.902
zhoeng2c17,Online-A-1710,1116,TGT,57,1520938656.896,1520938674.292
zhoeng2c17,Reference-PE,1298,TGT,95,1520938648.831,1520938656.232
zhoeng2c17,Reference-HT,1116,TGT,99,1520938624.949,1520938637.947
zhoeng2c17,Sogou,1116,TGT,90,1520938603.363,1520938624.127
zhoeng2c17,Reference-WMT,361,CHK,74,1520938576.981,1520938602.715
