UserID,SystemID,SegmentID,Type,Score,StartTime,EndTime
zhoeng2804,Combo-5,148,TGT,5,1520499043.708,1520499061.828
zhoeng2804,Combo-6,148,TGT,5,1520499043.708,1520499061.828
zhoeng2804,Combo-4,1184,CHK,68,1520499036.422,1520499042.614
zhoeng2804,Combo-6,1184,CHK,68,1520499036.422,1520499042.614
zhoeng2804,Online-B-1710,1133,TGT,3,1520499031.705,1520499035.383
zhoeng2804,Online-B-1710,148,TGT,5,1520498993.718,1520499030.623
zhoeng2804,Combo-6,1133,TGT,94,1520498977.314,1520498984.83
zhoeng2804,Online-B-1710,178,TGT,17,1520498955.31,1520498976.246
zhoeng2804,Sogou,1133,TGT,17,1520498942.492,1520498954.27
zhoeng2804,Reference-PE,1133,TGT,3,1520498937.153,1520498941.487
zhoeng2804,Online-B-1710,1938,CHK,7,1520498914.59,1520498936.111
zhoeng2804,Reference-HT,1133,TGT,71,1520498899.536,1520498909.606
zhoeng2804,Reference-WMT,1133,TGT,16,1520498874.1,1520498898.503
zhoeng2804,Combo-4,1133,TGT,91,1520498863.183,1520498873.055
zhoeng2804,Sogou,178,TGT,24,1520498833.213,1520498846.358
zhoeng2804,Combo-5,178,TGT,33,1520498826.06,1520498832.238
zhoeng2804,Combo-4,178,TGT,83,1520498819.182,1520498825.102
zhoeng2804,Reference-PE,178,TGT,88,1520498814.602,1520498818.199
zhoeng2804,Reference-WMT,178,TGT,88,1520498814.602,1520498818.199
zhoeng2804,Combo-4,1938,CHK,96,1520498775.91,1520498813.63
zhoeng2804,Reference-HT,178,TGT,5,1520498769.086,1520498774.911
zhoeng2804,Online-A-1710,178,TGT,82,1520498763.74,1520498768.108
zhoeng2804,Combo-6,178,TGT,49,1520498756.638,1520498762.747
zhoeng2804,Combo-6,1557,TGT,18,1520498746.385,1520498755.671
zhoeng2804,Online-A-1710,1557,TGT,79,1520498698.16,1520498738.896
zhoeng2804,Reference-PE,1557,TGT,13,1520498689.905,1520498697.208
zhoeng2804,Reference-WMT,1557,TGT,13,1520498689.905,1520498697.208
zhoeng2804,Combo-4,1557,TGT,16,1520498638.345,1520498688.975
zhoeng2804,Combo-5,1557,TGT,16,1520498638.345,1520498688.975
zhoeng2804,Online-B-1710,1557,TGT,78,1520498622.293,1520498637.351
zhoeng2804,Reference-HT,1557,TGT,12,1520498604.519,1520498621.375
zhoeng2804,Sogou,1557,TGT,74,1520498552.664,1520498570.911
zhoeng2804,Reference-HT,928,CHK,13,1520498545.46,1520498551.72
zhoeng2804,Combo-6,1766,TGT,11,1520498507.458,1520498537.607
zhoeng2804,Combo-4,1766,TGT,79,1520498449.759,1520498506.512
zhoeng2804,Online-B-1710,1766,TGT,10,1520498442.13,1520498448.84
zhoeng2804,Reference-WMT,1766,TGT,15,1520498431.83,1520498441.225
zhoeng2804,Sogou,1202,CHK,42,1520498390.509,1520498430.873
zhoeng2804,Combo-5,1766,TGT,58,1520498378.711,1520498389.571
zhoeng2804,Reference-PE,1766,TGT,19,1520498364.523,1520498372.336
zhoeng2804,Sogou,1766,TGT,94,1520498319.185,1520498363.611
zhoeng2804,Reference-HT,148,CHK,12,1520498301.446,1520498318.328
zhoeng2804,Reference-HT,1766,TGT,93,1520498264.892,1520498300.544
zhoeng2804,Online-A-1710,1184,TGT,2,1520498238.409,1520498243.378
zhoeng2804,Reference-HT,1184,TGT,98,1520498228.899,1520498237.537
zhoeng2804,Sogou,1184,TGT,34,1520498208.747,1520498227.973
zhoeng2804,Reference-PE,1184,TGT,85,1520498199.003,1520498207.868
zhoeng2804,Combo-4,1184,TGT,70,1520498161.463,1520498168.188
zhoeng2804,Combo-6,1184,TGT,70,1520498161.463,1520498168.188
zhoeng2804,Online-A-1710,1766,TGT,8,1520498070.73,1520498160.584
zhoeng2804,Combo-5,1184,TGT,75,1520498057.951,1520498069.888
zhoeng2804,Reference-HT,1133,CHK,18,1520497991.835,1520498041.471
zhoeng2804,Reference-PE,1938,TGT,36,1520497960.198,1520497990.903
zhoeng2804,Online-B-1710,1938,TGT,3,1520497893.724,1520497928.808
zhoeng2804,Combo-5,1938,TGT,97,1520497853.338,1520497892.853
zhoeng2804,Combo-6,1938,TGT,97,1520497853.338,1520497892.853
zhoeng2804,Reference-HT,1938,TGT,50,1520497838.699,1520497852.516
zhoeng2804,Reference-WMT,1184,TGT,5,1520497759.369,1520497837.797
zhoeng2804,Online-B-1710,1184,TGT,2,1520497743.077,1520497758.528
zhoeng2804,Combo-4,178,CHK,98,1520497690.238,1520497697.545
zhoeng2804,Online-A-1710,1938,TGT,16,1520497669.763,1520497689.382
zhoeng2804,Combo-4,1938,TGT,98,1520497658.711,1520497668.901
zhoeng2804,Reference-PE,928,TGT,5,1520497651.953,1520497657.876
zhoeng2804,Online-B-1710,928,TGT,18,1520497617.152,1520497631.508
zhoeng2804,Combo-4,928,TGT,63,1520497592.004,1520497616.331
zhoeng2804,Combo-5,928,TGT,63,1520497592.004,1520497616.331
zhoeng2804,Sogou,1938,TGT,17,1520497580.55,1520497591.21
zhoeng2804,Reference-WMT,1938,TGT,17,1520497531.18,1520497579.622
zhoeng2804,Combo-6,928,TGT,7,1520497501.107,1520497507.38
zhoeng2804,Sogou,928,TGT,12,1520497492.997,1520497500.331
zhoeng2804,Combo-5,1202,TGT,1,1520497481.061,1520497492.196
zhoeng2804,Reference-HT,928,TGT,12,1520497473.672,1520497480.291
zhoeng2804,Online-A-1710,928,TGT,16,1520497419.054,1520497472.875
zhoeng2804,Combo-4,1202,TGT,51,1520497396.575,1520497418.267
zhoeng2804,Combo-6,1202,TGT,51,1520497396.575,1520497418.267
zhoeng2804,Reference-WMT,928,TGT,8,1520497175.77,1520497395.763
zhoeng2804,Reference-PE,1557,CHK,71,1520497090.099,1520497174.995
zhoeng2804,Reference-WMT,1557,CHK,71,1520497090.099,1520497174.995
zhoeng2804,Reference-PE,1202,TGT,75,1520496985.424,1520497059.956
zhoeng2804,Combo-4,1766,CHK,87,1520496956.034,1520496984.693
zhoeng2804,Reference-HT,1202,TGT,5,1520496947.785,1520496955.301
zhoeng2804,Reference-WMT,79,TGT,3,1520496923.37,1520496929.357
zhoeng2804,Online-B-1710,1202,TGT,8,1520496917.342,1520496922.661
zhoeng2804,Sogou,1202,TGT,10,1520496751.181,1520496761.005
zhoeng2804,Reference-WMT,1202,TGT,10,1520496743.669,1520496750.429
zhoeng2804,Online-A-1710,1202,TGT,14,1520496642.484,1520496742.933
zhoeng2807,Reference-PE,734,TGT,92,1520628805.878,1520628838.046
zhoeng2807,Combo-5,734,TGT,89,1520628785.787,1520628792.305
zhoeng2807,Reference-HT,734,TGT,91,1520628779.127,1520628784.902
zhoeng2807,Sogou,226,CHK,49,1520628763.143,1520628768.359
zhoeng2807,Online-B-1710,734,TGT,41,1520628746.07,1520628762.355
zhoeng2807,Online-A-1710,734,TGT,24,1520628732.356,1520628745.227
zhoeng2807,Online-A-1710,617,TGT,59,1520628721.143,1520628731.586
zhoeng2807,Reference-WMT,617,TGT,95,1520628704.358,1520628712.169
zhoeng2807,Online-A-1710,862,CHK,63,1520628664.823,1520628693.137
zhoeng2807,Reference-PE,617,TGT,96,1520628658.047,1520628664.058
zhoeng2807,Combo-4,617,TGT,88,1520628650.649,1520628657.331
zhoeng2807,Combo-6,617,TGT,88,1520628650.649,1520628657.331
zhoeng2807,Online-B-1710,617,TGT,62,1520628640.672,1520628649.779
zhoeng2807,Reference-HT,617,TGT,96,1520628599.25,1520628639.863
zhoeng2807,Combo-5,617,TGT,88,1520628589.426,1520628598.469
zhoeng2807,Reference-HT,1034,TGT,47,1520628575.302,1520628588.704
zhoeng2807,Online-A-1710,1034,TGT,70,1520628565.217,1520628574.306
zhoeng2807,Online-B-1710,1982,CHK,95,1520628557.815,1520628564.466
zhoeng2807,Combo-4,1034,TGT,88,1520628533.877,1520628548.303
zhoeng2807,Online-B-1710,1034,TGT,40,1520628505.238,1520628524.232
zhoeng2807,Sogou,617,TGT,76,1520628496.623,1520628504.476
zhoeng2807,Reference-PE,1034,TGT,63,1520628483.687,1520628495.865
zhoeng2807,Sogou,1034,TGT,3,1520628459.705,1520628482.978
zhoeng2807,Combo-5,1034,TGT,77,1520628443.177,1520628454.222
zhoeng2807,Combo-6,1034,TGT,77,1520628443.177,1520628454.222
zhoeng2807,Online-B-1710,1744,TGT,67,1520628434.069,1520628442.522
zhoeng2807,Reference-WMT,1034,TGT,76,1520628407.046,1520628433.337
zhoeng2807,Reference-PE,1744,TGT,79,1520628399.881,1520628406.376
zhoeng2807,Reference-HT,1744,TGT,96,1520628394.531,1520628399.221
